K643	kuralt
K644	kaarlela
K645	kurland, kerlin, karlin, kraling, karlen, krallman, kirlin, karlinsky
K650	kern, kearney, korn, kirwan, krohn, krumm, kerwin, krum, kerney, krahn, karn, karam, krone, krom, karim, kroon, kron, kirwin, krein, kram, koran, karney, koren, keirn, kirn
K651	kramp, kornfeld, kornblum, krahenbuhl, krompel, krimple, kornbluth, kramb, kronberg, karnofski, kronberger, krampitz, karnopp, kornbau, karrenberg, krumvieda, krumbholz, kreinbring, kramper, krampe, kornprobst, krumbein, krumbach, krinov, kremple
K652	kerns, kearns, kornegay, karnes, kranz, karns, kring, krenz, krings, kroenke, krinsky, krenek, krans, krenzer, keirns, kraynak, kranzler, kerins, kromka, kringel, kroencke, krenke, kranich, kernes, karmazyn
K653	krantz, korando, krumwiede, kuramoto, krentz, kranawetter, kerntke, kurant, korynta, korinta, kernodle, karnath
K654	krummel, karmely, kernell, karmel, krumholz, kruml, kreamalmeyer, kremmel
K655	kiernan, kernan, korman, korhonen, kronenberg, kerman, kronemeyer, keirnan, keranen, karman, krumenauer, kreiman, krumins, kirnon, kernen, kroening, kohrman, karmann, kranendonk, kornman, kormann, kroninger, krenning, kremen, kranwinkle
K656	kramer, kraemer, kremer, koerner, kerner, kriner, kromer, karner, kreiner, kornreich, kroner, kreamer, kraner, krammer, kroemer, korner, kriener, kremers, kreimer, krumrine, kromrey, kroener, kornrumpf, kirmer, kirner
K660	krier, kehrer, kurohara, kurihara, kruer, kahrer, krewer
L000	lee, lowe, le, law, lay, li, ly, liu, lau, lo, lu, low, leahy, lea, lai, loy, loya, lew, louie, leo, luu, ley, lui, lao, loe
L100	love, levy, libby, leyva, lavoie, labbe, levi, laboy, lupo, lapp, leiva, lieb, lebeau, leyba, loeb, leaf, lipp, laub, loop, leff, lipe, leavy, lepe, leib, lebo
L110	leboeuf, lafave, lebouef, lefave, labuff, labauve, lebouf, lebeouf, labove
L112	lipovsky, lebovic
L113	lababit, labovitch
L116	lefebvre, lefevre, lefever, lefebre, lafever, lefebure, lefevers, lafevers, lafavor, lefeber, lafaver, loveberry, lefaver, lafevre
L120	lopez, lopes, levesque, lovejoy, lepage, lipsey, livesay, lipps, luebke, laubach, levis, lipsky, leveque, lipka, lepak, lovick, lobaugh, liebsch, liebig, livsey, lipski, lavecchia, lobos, laabs, lupez
L121	labkovsky, lipkovitch
L122	lebsock, lofquist, lefchik, lepkowski, lebsack, lupkes, lipszyc, lafkas, lofguist
L123	lefkowitz, lipsett, lepisto, lobstein, livshits, lofstead, leveston, lipschutz, leviston, lavista, lipstone, lipsitz, lifshitz, levister, lovstad, lofstrom, lifschitz
L124	lopiccolo, lovaglio, lapsley, lapaglia, lopiccalo, lavgle
L125	lipscomb, lavigne, lipson, lufkin, levison, lipkin, lavigna, livigni, lavzon, lipscombe, lapusnak, lupkin, lipkind, liebskind, lupacchino, lovisone, leavigne, lavagnino, laboissonnier
L126	levasseur, lofgren, laubscher, labossiere, lovgren, lofgreen, lipskar, laubacher, lybecker
L130	lovett, leavitt, lovato, levitt, lafayette, loveday, luft, lovette, lobato, labat, labadie, levett, lovitt, labuda, lafata, labate, laffitte, livoti, loft, lippeatt, lapete, lebeda, looft, libutti, labatt
L131	lebedeff
L132	loftis, loftus, leftwich, leibowitz, liptak, lebowitz, levitsky, lofthouse, luptak, liebowitz, lofties, lapidus, levitz, liptok, lovitz, lipitz, levites, levitch, levitas, lavatch, lofts, lofthus, lepetich, lebitski, labeots
L134	lobdell, lapadula
L135	lofton, loftin, lipton, lupton, levitan, loftman, loften, lobaton, leviton, lefton, lefthand, lapitan, lifton, levitin, lovetinsky, liftin, levatino, labitan
L136	liptrap, liptrot, leftridge, levitre, lapatra, lavadera
L140	lovell, lively, labelle, lavallee, lavalley, lovely, lavelle, lebel, leveille, leavell, lavalle, lepley, lavallie, leffel, lobel, levell, level, liebel, loveall, levalley, lebleu, labella, liebl, lovallo, leibel
L141	loffelbein, lobalbo
L142	lovelace, loveless, laplaca, levels, lafleche, lovelock, laplace, lubelski, lavalais
L143	lovelady, layfield, lafollette, leopold, lippold, laviolette, liebold, leipold, leibold, leopoldo, lupold, lavelett, lavalette, lafield, lopilato, liebelt, leupold, lovfald, lovellette, lippoldt, lefeld, lebold
L144	loeffelholz
L145	leblanc, laplante, laflamme, loveland, laplant, loflin, lablanc, lofland, leblond, laplume, laflame, laflen, laplaunt, lieblong, loeblein, lifland, laflin, loflen, leffelman, leblane, lapalme, laflam
L146	lafleur, loeffler, leflore, lefler, leffler, lafler, lafluer, loffler, liebler, leflar, lefleur, laflore, leflores
L150	levine, levin, luevano, lavin, lubin, lavine, levan, lappin, lapan, lovin, lapham, lupien, lapine, lafon, laffoon, luppino, lipham, leven, lepine, laven, laffin, lovan, levene, lavan, lapin
L151	labombard, laufenberg, labonville, lovenbury, labombar
L152	livingston, loving, levinson, livengood, lovins, lipinski, lippincott, levins, levingston, levenson, livingstone, lapinski, leavens, lovingood, lubinski, levens, leffingwell, lovings, lubinsky, livings, lupinacci, levengood, labianca, lobianco, lavancha
L153	lapointe, lavender, labonte, lafountain, lafontaine, lafond, lapoint, labounty, leventhal, lafuente, lafontant, lopinto, levandowski, levinthal, levandoski, lapenta, levander, lafont, laventure, lavant, lobendahn, lovenduski, luevand, lafountaine, leventer
L155	lipman, lippman, liebman, luffman, lopeman, leppanen, leibman, lubman, loveman, libman, lofman, lafemina
L156	lobner, lipner, leubner, leviner, leavenworth, leipheimer
L160	loper, leeper, lapierre, labrie, looper, lepore, lavery, luper, louviere, labarre, lever, lauver, lieber, lauber, leber, laufer, lipari, liefer, lawver, laber, laver, leaver, levier, lauffer, levario
L161	labarbera, liverpool, laberpool, labarba, loperfido, labarbara
L162	lavergne, labrecque, labarge, laforge, lopresti, lybarger, laforce, lubbers, laforest, laberge, leverich, luebbers, loberg, lupercio, livers, lapeyrouse, lyvers, lopresto, labreck, labreche, laprise, leverson, lebrecht, laperouse, lafarge
L163	laporte, lafferty, leverett, lippert, laverty, leppert, laborde, liberatore, laprade, leverette, lafortune, liberty, lipford, luebbert, labrador, leopard, laverdiere, liberto, loveridge, laford, levert, lippard, lyford, loffredo, leffert
L164	laperle, labriola, levreault, lapeyrolerie
L165	lebron, lieberman, lafrance, lebrun, lafreniere, livermore, liverman, lovern, levron, levering, lebaron, lovering, lybrand, labrum, lovvorn, lafromboise, lefrancois, labranche, liberman, lafrancois, liebermann, lubrano, laborin, loperena, laborn
L166	laverriere, laferriere, laprarie, labruyere, lopriore, laperriere, laprairie, labarriere
L200	lewis, leach, lake, lugo, locke, lacy, lackey, louis, lacey, lusk, luke, laws, luce, leigh, legg, lash, logue, leake, leak, lees, luis, lock, leech, luck, lucio
L210	lusby, lisby, lacava, lockaby, loschiavo, lisboa, legoff, leckbee, losavio, lisbey
L212	lookabaugh, leskovec, lashbaugh, loshbaugh, lushbaugh, luscavage, lukavsky, liskovec, lescavage, leskovac
L213	lespedes
L214	lachapelle, lacefield, lachappelle, licavoli, liesveld, lugabihl, lickfelt
L215	laspina, lokaphone, lockbaum, laughbaum, leckband
L216	lesperance, lashbrook, loughborough, loessberg, lespier, leskovar, lekberg, lacovara
L220	lucas, lacasse, laskowski, lagasse, lakes, lukas, lukes, lechuga, lucus, lesage, lococo, lucius, lykes, lucchesi, luczak, locascio, likes, liakos, lukowski, lucious, laycock, lagos, lessig, lazos, leacock
L221	legaspi
L222	lukasik, lukasiewicz, lukaszewski, lukaskiewicz, lukaszewicz, lacassagne
L223	lacoste, locust, locastro, lacuesta, lysaght, lichstein, lacosta
L225	lesesne, luchsinger, lasseigne, lacognata, lusignan, lasseson, lasagna
L226	locicero
L230	lockwood, lockett, light, leggett, luckett, lozada, lizotte, liggett, list, licata, legette, lust, leist, licht, lucht, losada, leighty, lossett, lighty, lichty, leicht, leight, liechty, leggitt, lousteau
L231	lightfoot, lightbody, lightford, luechtefeld, lightbourne, lastufka, lastovica, lashutva, lustberg
L232	lightsey, lustig, lightcap, logiudice, lickteig, loguidice, lakatos, lokietek, laskowitz, lights, lestage, lecates, leistiko, laukitis, loukidis, lochotzki, lichtig
L233	lostetter
L234	lightle, lighthill, locatelli, lighthall, lestelle, lagatella, lastella
L235	logsdon, leighton, lightner, liston, laxton, lichtenstein, logston, laughton, lichtman, lichtenberger, lastinger, lichtenberg, luxton, licudine, leisten, lightning, liestman, lichtenwalner, lichtenfeld, loston, lichtenwalter, leistner, leichtman, loxton, listen
L236	lester, lassiter, luster, laster, lister, lasater, leister, lasseter, laseter, laughter, lastra, lasiter, lastrapes, lostroh, lucatero, luzader, lichter, lauster, lastrape, lastiri, lyster, lestronge, lighter, lostracco, luchterhand
L240	leslie, lashley, lasley, lasalle, lesley, loiselle, lisle, lockley, laswell, lasala, loisel, lizaola, lessley, lassalle, lacewell, loosli, lassley, lazzell, lascala, logel, lickley, lesly, laslie, lascola, laigle
L241	logalbo
L242	loscalzo, licalzi, lechlak
L243	legault, legleiter, lickliter, lazalde, lichliter, lechliter, lichlyter, lecoultre, leagjeld, licklider, lechleidner, lechelt
L245	laughlin, loughlin, locklin, lackland, legoullon, leigland
L246	locklear, leclair, leclerc, laclair, leclaire, legler, lechler, leclere, locklar, laclaire, lecleir, leclear, leclare, locklier, ligler, liegler
L250	lawson, logan, lozano, lujan, ligon, luciano, lejeune, lakin, laguna, lauzon, licon, lucien, leeson, lezama, luciani, lokken, loken, luken, loiacono, laxson, lucena, lockamy, lassen, lesane, lucian
L251	lecompte, lacombe, lazenby, lisenby, lacomb, luginbill, luckenbill, luckenbach, liscomb, lisonbee, lisenbee, lasenby, luscombe, lueckenhoff, luxenberg, lashomb, luckenbaugh, luchenbill, lessenberry, lazenberry, lukianov, lueckenbach, luckinbill, lagamba
L252	lachance, liggins, lykins, loggins, lukens, lagunas, likens, lesniak, luczynski, leisinger, lossing, lajeunesse, lesniewski, lesinski, lakins, leising, liggons, laughinghouse, lukins, lesmeister, likins, lesnick, leggins, lucksinger, lozinski
L253	legendre, laconte, lassonde, lacount, louissaint, lecount, lecomte, lucente, lokhmatov, leconte, lasanta, loconte, lashmet, lueckenotte, louissant, lokhmator, locantore, locante, lisanti, lasaint, lukander, lagant
L254	loughmiller, lockmiller
L255	lockman, leachman, loughman, leishman, lessman, legnon, logemann, luckman, laughman, lakeman, lagman, liesmann, liesman, lageman, lisman, lechman, lukman, loughnane, lishman, ligman, lacsamana, loughnan, leesmann, leckman, lossman
L256	lechner, lochner, lackner, leisenring, lockner, legner, laughner, lachner, lagomarsino, lesmerises, leichner, luckner, leisner, leischner, lachenauer, luxmore, loughner, loeschner, lakner, lockemer, lessner, lecznar, lauckner
L260	lucero, leger, luker, lussier, lasher, lucier, lesher, lazar, lozier, legere, lacour, lesser, leiker, leasure, locker, lazaro, lecroy, locher, lesure, leisure, lacher, lusher, lazzaro, laguerre, leiser
L261	lescarbeau, lagrave, lazaroff, lockerby, lagerberg, logarbo
L262	lacroix, lazarus, lizarraga, lacourse, legros, lacross, lasorsa, lagreca, lazarski, lagerquist, legerski, lazarz, lagares, leigers, lograsso, lagrasse, lagerstrom, lizarrago, lazarczyk, lagraize, lacrosse, lecorchick, luzuriaga, lochrico, licursi
L263	lockhart, lessard, lockard, lockridge, lagarde, lazard, laughridge, laguardia, lizardo, lacorte, lizardi, leukhardt, lockart, lochridge, loughridge, lukehart, legard, lacerte, lusardi, lickert, lockheart, legarreta, lecourt, licciardi, lazarte
L264	lucarelli, lucarell
L265	legrand, loughran, lagrone, lagrange, lachermeier, legrande, lagrimas, legrone, lucherini, lockrem, lascurain, lagerman, lecrone, lockerman, lagrand, lagrant, lacrone, logrono, loegering, lazarini, lazarine, lisherness, legrant, leghorn, laserna
L266	locorriere
L300	lloyd, lott, ladd, loyd, latta, lett, leath, leith, leto, leite, lady, leedy, ladue, lute, lahti, leddy, leday, lyda, leet, lade, lehto, loud, lattea, luthy, lawhead
L310	lutfy, latouf, leithoff, latif
L312	ludvigsen, ladabouche, ludvigson, ludvik, ludovici, letofsky, ludovico, litvak, ladebauche
L313	ledbetter, leadbetter, letbetter, leadbeater
L315	litvin, lidbom, littfin
L316	ledford, ledebuhr, liedberg, leadford
L320	lutz, ludwig, ledoux, lutes, ludwick, lodge, leduc, leeds, lotz, leitch, luedtke, laduke, ladwig, latshaw, lotts, lietz, litz, latch, liedtke, letts, lydick, litke, leitz, luedke, latz
L321	litchfield, litchford, lotspeich, lothspeich
L322	ladakakos, ludkowski, latzig, lutkus
L323	litster, lidster, liddicoat, ludgate, ludgood, lidstrom, lidstone
L324	leitzel
L325	ledesma, ledezma, letson, ladson, latson, letsinger, luetkemeyer, litzinger, lutjen, ladesma, ledsome, lutgen, litchmore, lataquin, lutkins, lutchman, lotson, litzenberg, lautzenheiser, luitjens, litzsinger, litzenberger, lettsome, leitzinger, ledsinger
L326	ledger, letchworth, ladouceur, letcher, ledgerwood, litscher, litaker, leidecker, leuthauser, laducer, lotzer, leithauser, leitheiser, latiker, litehiser, lydecker, ludeker, litchard, leydecker, letscher, leithiser
L330	ledet, ledwith, laudato, lodato, laudat, laudadio
L332	laditka
L340	little, lytle, liddell, ludlow, liddle, littell, lyttle, litle, ledlow, laidlaw, ledwell, leadley, lytal, laitila, letlow, ledl, ledlie, ladell, leidel, leidall, ledley, latella, lataille, lytell
L341	littlefield, littlepage, ludolph, latulippe, latulipe
L342	littlejohn, littles, latiolais, latulas, lodholz
L343	littleton, loadholt, littlewood, leidholt, littledave, leuthold
L344	littlehale
L345	ludlum, litalien, ludlam, letalien
L346	letellier, littler, litwiler, laidler, leutwiler
L350	latham, layton, lawton, litton, lathan, lydon, litten, litwin, lytton, louden, lattin, luton, loden, layden, leedom, lathem, ledonne, leatham, loudon, loudin, lyden, leyden, leaton, ludden, loethen
L351	lautenbach, lotempio, ledenbach
L352	lettinga, lautenschlage, laudenslager, leadingham, ledingham, ludington, lattanzio, latting, latunski, lehtomaki, luttenegger, loudenslager, lootens, lattanzi, lodense, letang, leiding
L353	letendre, letender, latendresse
L355	litman, lutman, littman, ludeman, lehtinen, ludemann, lehtonen, laitinen, littmann, luttman, luedeman, loatman, leadman, lahtinen, lettman, leitman, letman, lautman, ladyman, litmanowicz, laudeman
L356	ladner, latimer, lattimore, latimore, leitner, lattimer, latner, ladnier, litner, lautner, luttmer, lothamer, luetmer, lattner, lotthammer
L360	luther, lowder, lowther, leader, latour, latorre, lewter, leiter, louder, luter, loder, leeder, lauder, lettieri, leider, lauter, leder, lutter, lawther, lader, loader, liter, later, leather, lawter
L361	lathrop, lauterbach, lothrop, lauderback, louderback, lauderbaugh, lauterborn, lowthorp, leatherberry, loterbauer, liederbach
L362	leathers, lueders, lutrick, lodrigue, letters, letersky, laterza, lederhos, leuters, lauters
L363	leatherwood, lauderdale, letarte, latourette, ledyard, lowthert, liddiard, latortue, lotridge, lothridge, lautaret, latourrette
L364	luttrell, littrell, litteral, litherland, luttrull, littrel, lutrell, letterlough, lattrell, latterell
L365	leatherman, letourneau, loudermilk, lederman, lutterman, laudermilk, letterman, laderman, litrenta, lauderman, lowdermilk, loudermill, lauthern, letran, latronica, lathern, luderman, letrent, letourneaux, loudermelt, lothringer, ledermann, lathrum
L366	lederer, litterer, laderer
L400	lilly, leal, lyle, lilley, lowell, lail, lillie, lally, lile, lawley, lyall, loyola, lal, lolley, lalli, loll, lall, lalley, lill, lull, laulu, lala, lilla, liley, lalla
L410	lallave, luloff, luelf
L411	lillpop
L414	lilyblade
L416	laliberte, lillibridge, lilburn, lilleberg, laliberty
L420	lyles, liles, lawless, lollis, lillis, leleux, lawlis, lyalls, lalk, lillig, lulic, lulewicz, lillick, lillich, lalka, lilja, lelis, lulas, lillehaug, lellig, leilich, lalich
L421	liljeberg
L422	lilyquist
L423	liljedahl
L425	liljenquist, lolagne
L426	lelacheur
L430	lillywhite, lalata, liewald
L432	laliotis
L450	llewellyn, lewellen, lewallen, lewellyn, luellen, lawalin, lalone, lalin, luallen, lillian, lalim, lieuallen, llewlyn, lilien, loehlein, lalanne
L452	lewelling, lelonek, lolling
L453	lalonde, leland, lilienthal, layland, leyland, lalande, laland, lalinde
L455	lallemand
L456	lalumiere
L460	lawler, lawlor, lollar, liller, lalor, lallier, lehoullier, lhuillier, lolar, lowler
L463	lillard
L500	lane, luna, leon, lynn, lyon, lam, lin, looney, lim, linn, layne, leone, lamm, lemay, lima, laney, lunn, lien, lum, lewin, laine, loney, lain, lema, loewen
L510	lamb, lampe, lamp, lembo, lambe, lumb, limb, lamboy, lampi, lambie, lemp, limbo, lampo, lambey, lomba, lehnhoff, lampey, lomboy, lumpp, lompa, leneave, lempe, laneve, lampp, lumba
L512	lumpkin, lampkin, lumpkins, lampkins, limbaugh, lembke, lambson, linebaugh, lineback, leimbach, lempke, limbach, leinbach, lempka, lampke, lambiase, lampiasi, lambes, lenfest, lempicki, laumbach, lambka, lonabaugh, lampson, lampshire
L513	lambdin, lambeth, lampton, lampitt, lambuth
L514	linville, lampley, lamblin, lumbley, lombel, lampl, lampel
L515	lampman, lamping, lambing, lambino, lampinen
L516	lambert, lombardo, lombardi, lombard, lineberry, lambrecht, lamphere, lineberger, lampert, lanford, lamberson, lambright, lamberth, lanphear, lamphear, lamberton, linebarger, lanphere, lambros, lamborn, lamberti, limberg, lampron, lamprecht, lumbreras
L520	long, lynch, lyons, lang, lange, link, loomis, lance, lomax, lemieux, lemus, lenz, leung, longo, lemke, luong, ling, laing, liang, llamas, lanza, leong, lomas, lemos, lennox
L521	langford, lunsford, lankford, langevin, lounsbury, lunceford, longfellow, lansford, lansberry, langeveld, longford, longbrake, linkovich, lingefelt, lounsberry, longobardi, longbottom, langfield, langfeldt, longhofer, lanzafame, lunghofer, lingbeck, langfitt, langbehn
L522	lancaster, linkous, longacre, linquist, longest, limoges, langowski, linkowski, lincicome, lenkiewicz, langager, lincicum, lengacher, lanquist, lynchj, longaker, lenczyk
L523	langston, langdon, lemaster, longstreet, lumsden, lemasters, linscott, langton, lowenstein, lanctot, longtin, langstaff, longstreth, loewenstein, langtry, lonsdale, lamastus, lamaster, longsdorf, langseth, longden, lansdale, longstaff, lansdell, langdale
L524	langley, lincoln, langlois, lingle, longley, lanclos, linsley, langlinais, langlais, longwell, lengyel, lehmkuhl, langwell, langelier, lengel, langille, lanzilotta, langel, langland, langella, lomascolo, linklater, langolf, langloss, langlo
L525	langham, longmire, lamkin, lingenfelter, langan, lansing, lamson, lanigan, longino, longnecker, langner, langenfeld, longenecker, longmore, lancon, linson, lamagna, lenzen, langsam, langone, lannigan, lenzini, longanecker, langen, longchamps
L526	longoria, langer, linker, lingerfelt, longshore, langhorne, langworthy, linger, longworth, lanser, longerbeam, lenser, lenker, lancour, longsworth, lingard, lanzarin, lincourt, loncar, langridge, lynchard, lunger, lankard, langhorn, lenger
L530	lund, land, lundy, lind, lent, landa, lamothe, lunt, lunde, lindo, landau, linde, leonetti, lint, landy, lynde, lamotte, lando, lynd, lunday, landey, landi, linwood, linda, lant
L531	lindberg, lundberg, landaverde, lindblad, lundblad, lindbloom, lindblom, landford, lindfors, lindbeck, landfried, lindbo, landavazo, lundvall, lundby, lundborg, landberg, lundeby, lindboe, landfair, lundburg, lindburg, lantaff, landvatter, landborg
L532	lindsey, lindsay, landis, lentz, lindquist, lewandowski, lantz, lindstrom, lindgren, lundgren, lundquist, landes, lindsley, lundstrom, lintz, linthicum, landgraf, lantigua, landsman, leyendecker, lindstedt, lundgreen, lowndes, lantzy, lands
L534	lindley, lindell, lindholm, lindahl, lundell, lowenthal, lundahl, lundholm, lindloff, landolt, lindelof, lindler, lindall, lindel, leuenthal, lindeland, loewenthal, landolfi, lindwall, lindline, landolfo, lantelme, landolf
L535	london, linton, landon, lindner, linden, lindeman, landin, lundin, lindemann, lundeen, londono, landman, lindenberg, lentini, lindamood, lentine, lindon, lenton, landen, lintner, lundmark, lindenmuth, landing, lindenbaum, lamattina
L536	landry, landers, landrum, linder, landreth, lander, landeros, linderman, landwehr, landreneau, lindauer, landrith, leandro, lanterman, leander, lanter, lenderman, landress, landor, lindhorst, lantrip, lanthier, leandry, landrigan, landram
L540	lomeli, lemley, lumley, lemelle, linley, linnell, limoli, leonelli, lionello, lemle, leonello, lommel, lamielle, lamela, limmel, limle, lammel
L542	launelez
L545	lemelin, lenling
L546	lemler, lohmiller
L550	lehman, lemon, lyman, lanham, layman, lehmann, limon, lennon, lemmon, lowman, lemoine, lohman, lamanna, lenihan, linehan, laymon, lohmann, leeman, lannon, leaman, lamon, luman, lynam, loman, leamon
L551	linenberger, leinenbach
L552	lemons, lanning, lemmons, leininger, lamons, lomonaco, lininger, leming, limones, lemanski, laning, leaming, liming, lamonica, laminack, lenning, leeming, lunning, lemming, linington, lamens, laningham, lemings, lamance, lennington
L553	lamontagne, lamont, lamantia, lomanto, lemond, lemmond, lemonds, lamountain, lamond, lamonte, lamendola, linander, lamonda, lemont, lumantas, lamantagne, luminati, lomonte, lemmonds, leinwand, lamontagna
L555	linneman, lineman, leinonen, linnemann, lamunyon, lonneman, linamen, lienemann, lunemann
L556	lemonier
L560	lanier, lamar, lenoir, lemire, lamere, lamarre, lemaire, liner, lehner, lamarr, lemmer, launer, limmer, lemarr, lamer, lamore, lamour, lehnherr, lonero, lohmeyer, linear, lemar, loomer, loner, lenherr
L562	linares, lamoureux, lammers, lonergan, lamoreaux, lamarche, lamark, lamoureaux, lamarca, lamers, limerick, lamarque, lanners, linhares, linarez, lenarz, lamoreux, lamarch, lahmers, lamorgese, lamarsh, leners
L563	leonard, lenard, leonardo, lenhart, leonhardt, linhart, lenhardt, lenart, leonardi, lamorte, lammert, lainhart, lennard, leonhart, linhardt, lehnert, leinhart, leanard, lenyard, lehnortt, leonardis, lemmert, lanehart, lamarta, linardi
L564	lamorella
L565	lamirande, lamirand
L600	lowery, lara, lowry, leary, larue, lira, lear, larry, leroy, loera, lauer, lohr, lahr, lawyer, lair, lehr, lowrey, lower, lore, lor, loehr, lowrie, lora, lauria, laurie
L610	larrabee, larabee, lurvey, larrivee, larive, larubbio, larriva, larribeau, larve, laruffa, laravie, larbie, larbi, laraby
L614	lehrfeld, larabell, larabel
L616	lariviere, lorber, lerper, larriviere
L620	large, larose, laroche, lheureux, larosa, lark, larios, larocca, lerch, larock, leroux, larocque, lorusso, lares, largo, larocco, lueras, larrick, lorch, larkey, larusso, lairsey, laroque, laurich, lurz
L622	lorkowski, larzazs
L623	larcade, lorquet, leewright
L624	larochelle, lauricella, larzelere, loerzel
L625	larson, larsen, larkin, larkins, largent, larrison, laursen, laracuente, larsson, larison, lairson, largen, lorson, lorsung, largin, luersen, larkan, largena, laregina, larcom, larason
L626	larger, larcher
L630	lord, laird, lirette, loredo, leard, lard, loreto, laurito, lorette, loretto, laurita, laredo, lortie, lerud, leardi, lartey, lorett, larita, larreta, larde, larate, lordi, leaird, lauretta, larotta
L632	lauritsen, lauritzen, lords, lorts, lortz, lartigue, lardizabal, loertscher, lauridsen, lurtz, lourdes, loretz
L633	lardydell
L635	lorden, lorton, lardner, lardin, lardone
L636	lertora, lardieri
L640	laurel, lyerly, lorelli, lerwill, laurila, lorello, laurelli, lyerla, lierle, laurole
L642	laureles
L643	loerwald, larralde
L650	lerma, lawhorn, laureano, liriano, laramie, laurin, lorraine, larin, learn, loran, laramee, lorona, lawhorne, lauren, llerena, llarena, lerno, lorino, lauriano, loren, lowhorn, lorin, laurino, lorna, loeurm
L652	lawrence, lorenz, lorenzo, laurence, lowrance, lorenzen, loring, lawerence, loranger, lorence, lorenzana, lorance, lorenson, llorens, lourenco, lawrance, larence, lorenzini, lorensen, lorenc, lorenzi, lorenzano, lawerance, lohrenz, larranaga
L653	laurent, lorentz, learned, lorentzen, lorente, laurendeau, lorent, lorandeau, laurenti, laurente, laurenitis, laronda, lourentzos, lorentine, lawrentz, larmett
L655	lerman, larmon, lehrman, lierman, lohrman, lormand, lohrmann, loreman, lorman, laremont, learman, lermond, lauerman, lahrman, lermon, larman
L656	lerner, larimore, larimer, laramore, larrimore, lowrimore, larner, larmore, lairmore, lorimer, larmer, lorimor, laurimore
L660	lehrer, lerer, leyrer, leerar, larrier, loureiro, loehrer
M000	may, mayo, moya, ma, moye, moe, mayhew, moy, moua, maya, mai, maye, mei, mee, mui, maio, mao, maheu, mo, mah, mae, mayhue, mau, mahi, mey
M100	mabe, mahaffey, mapp, maffei, muff, mehaffey, mabie, maybee, mabey, mabee, moffa, maiava, mehaffy, maffeo, mahaffy, maffia, mabb, mova, muphy, mapua, mapa, maffey, moevao, mavai, maobi
M120	mapes, maffucci, mobbs, mapps, maphis, movius, mavis, maves, mobus, mebus, mabus, mahfouz, mihovk, mevis
M122	mivshek
M123	mifsud, mapston, mapstone
M130	moffett, moffitt, moffatt, moffat, moffet, moffit, maffett, mavity, maffit, mabbott, muffett, maffitt, mohaupt
M136	mahapatra
M140	mobley, maple, mayville, mable, muffley, mobilia, mapel, mabel, mapalo, miville, mofle, mobilio, mavle
M142	maples
M143	mayfield, muffoletto, mofield, maifeld
M145	mifflin, movlin
M150	maupin, mebane, mabon, maben, mayben, meabon, maybin, moppin, mabin, mabane, mbonu, mabone
M152	mavins, mafnas, mabins, maupins
M154	mbamalu
M160	mayberry, mabry, mabrey, mowbray, mabery, maberry, mahabir, mauffray, maver, maybury, mohabir, mabra, mabray, mavro, mabary, mooberry, mohabeer, meihofer
M161	mavropoulos
M162	moberg, mavraganis, mavris, mevers
M163	mefford, meffert, mefferd, mofford, maupredi
M164	moberly, moberley
M165	mewborn, mavromatis, mewbourn
M166	maybrier
M200	mccoy, mack, moss, mcgee, massey, mckee, mejia, mays, mckay, meeks, mackey, magee, mcghee, mayes, meza, mock, mize, meek, mace, muse, massie, maxey, mesa, mccue, mackay
M210	mccabe, mcafee, mcvey, mosby, mcbee, mcvay, mcevoy, mcabee, mcphee, mcavoy, mcfee, mcguffey, mcguffie, magby, mcbay, mosbey, mcvea, mcaffee, moseby, mcphie, mchaffie, mcgoff, maccabe, mcguffee, macphee
M212	mcpeak, mcvicker, mcveigh, mcpeek, mcgavock, makepeace, magpusao, mcvaigh, mcpike, mcpeake, mcvicar, makovec, mosebach, miscovich, miscavage, mcpeck, mcgavisk, makofsky, macapagal, moscovic, miskovich, mikovec, mausbach, macvicar
M213	mcfadden, mcbeth, mcspadden, mcfaddin, mcpeters, mcpheeters, mcfetridge, mcphatter, mcfate, mcfadin, mcbath, macbeth, mcfatridge, mcbeath, mcfadyen, mcpadden, mcfeeters, mcfatter, mckevitt, moskovitz, mcspedon, mccaffity, mcphetridge, mcfatten, magbitang
M214	mcfall, maxfield, mcphail, mcfalls, mcphillips, mcfaul, mcphaul, mcfield, macphail, mcfolley, misfeldt, mokbel, mesplay, mespelt, mcfeely, mcfeeley, magpali
M215	mckibben, mccubbin, mcguffin, mcbean, mcbain, mcgibbon, mcgivney, mcbane, mckibbin, macvane, mccubbins, mckibbens, mckibbon, mcgibboney, mcgavin, mcfann, macbean, mcvean, mccoppin, moscoffian, mcvinney, mcvenes, mcgibney, macvean, mcphan
M216	mcbride, mcfarland, mcpherson, mcgovern, mcfarlane, mccaffrey, mckeever, macpherson, mccafferty, mcbroom, mashburn, mciver, mcfarlin, macfarlane, mcburney, mcbrayer, mcbryde, mccaffery, mcfarren, mcphearson, mcferren, mcferron, macfarland, mcivor, mcferrin
M220	moses, macias, mchugh, mojica, mcgough, musick, music, messick, mejias, machuca, makowski, majewski, mcgaughey, mccaughey, majeski, migues, macek, mcgaugh, mcquaig, mackowiak, mujica, makuch, mischke, micek, maycock
M221	machkovich
